location,time,cases,deaths,n
BRA-São Paulo,2020-03-17,164,1,10
BRA-São Paulo,2020-03-18,240,3,10
BRA-São Paulo,2020-03-19,286,5,10
BRA-São Paulo,2020-03-20,396,9,10
BRA-São Paulo,2020-03-21,396,15,10
BRA-São Paulo,2020-03-22,631,22,10
BRA-São Paulo,2020-03-23,745,30,10
BRA-São Paulo,2020-03-24,810,40,10
BRA-São Paulo,2020-03-25,862,48,10
BRA-São Paulo,2020-03-26,1052,58,10
FRA-Ile-de-France,2020-03-06,131,1,15
FRA-Ile-de-France,2020-03-07,161,1,15
FRA-Ile-de-France,2020-03-08,226,1,15
FRA-Ile-de-France,2020-03-09,283,1,15
FRA-Ile-de-France,2020-03-10,334,4,15
FRA-Ile-de-France,2020-03-11,512,4,15
FRA-Ile-de-France,2020-03-12,605,4,15
FRA-Ile-de-France,2020-03-18,2693,36,15
FRA-Ile-de-France,2020-03-19,3384,56,15
FRA-Ile-de-France,2020-03-20,3818,99,15
FRA-Ile-de-France,2020-03-21,4695,122,15
FRA-Ile-de-France,2020-03-22,5283,140,15
FRA-Ile-de-France,2020-03-23,6211,193,15
FRA-Ile-de-France,2020-03-24,6798,262,15
FRA-Ile-de-France,2020-03-25,7660,357,15
FRA-Nouvelle-Aquitaine,2020-03-15,152,2,11
FRA-Nouvelle-Aquitaine,2020-03-16,179,2,11
FRA-Nouvelle-Aquitaine,2020-03-17,207,2,11
FRA-Nouvelle-Aquitaine,2020-03-18,242,2,11
FRA-Nouvelle-Aquitaine,2020-03-19,305,3,11
FRA-Nouvelle-Aquitaine,2020-03-20,432,4,11
FRA-Nouvelle-Aquitaine,2020-03-21,521,7,11
FRA-Nouvelle-Aquitaine,2020-03-22,612,8,11
FRA-Nouvelle-Aquitaine,2020-03-23,676,13,11
FRA-Nouvelle-Aquitaine,2020-03-24,789,16,11
FRA-Nouvelle-Aquitaine,2020-03-25,912,25,11
FRA-Auvergne-Rhône-Alpes,2020-03-08,146,1,17
FRA-Auvergne-Rhône-Alpes,2020-03-09,182,3,17
FRA-Auvergne-Rhône-Alpes,2020-03-10,227,3,17
FRA-Auvergne-Rhône-Alpes,2020-03-11,264,3,17
FRA-Auvergne-Rhône-Alpes,2020-03-12,333,7,17
FRA-Auvergne-Rhône-Alpes,2020-03-14,454,12,17
FRA-Auvergne-Rhône-Alpes,2020-03-15,523,18,17
FRA-Auvergne-Rhône-Alpes,2020-03-16,618,20,17
FRA-Auvergne-Rhône-Alpes,2020-03-17,710,24,17
FRA-Auvergne-Rhône-Alpes,2020-03-18,858,27,17
FRA-Auvergne-Rhône-Alpes,2020-03-19,1014,39,17
FRA-Auvergne-Rhône-Alpes,2020-03-20,1101,33,17
FRA-Auvergne-Rhône-Alpes,2020-03-21,1266,57,17
FRA-Auvergne-Rhône-Alpes,2020-03-22,1431,72,17
FRA-Auvergne-Rhône-Alpes,2020-03-23,1738,85,17
FRA-Auvergne-Rhône-Alpes,2020-03-24,1857,86,17
FRA-Auvergne-Rhône-Alpes,2020-03-25,2093,107,17
FRA-Bourgogne-Franche-Comté,2020-03-10,147,1,16
FRA-Bourgogne-Franche-Comté,2020-03-11,165,3,16
FRA-Bourgogne-Franche-Comté,2020-03-12,219,5,16
FRA-Bourgogne-Franche-Comté,2020-03-13,272,5,16
FRA-Bourgogne-Franche-Comté,2020-03-14,340,6,16
FRA-Bourgogne-Franche-Comté,2020-03-15,412,6,16
FRA-Bourgogne-Franche-Comté,2020-03-16,507,6,16
FRA-Bourgogne-Franche-Comté,2020-03-17,549,10,16
FRA-Bourgogne-Franche-Comté,2020-03-18,593,20,16
FRA-Bourgogne-Franche-Comté,2020-03-19,696,23,16
FRA-Bourgogne-Franche-Comté,2020-03-20,770,28,16
FRA-Bourgogne-Franche-Comté,2020-03-21,903,36,16
FRA-Bourgogne-Franche-Comté,2020-03-22,1178,51,16
FRA-Bourgogne-Franche-Comté,2020-03-23,1347,62,16
FRA-Bourgogne-Franche-Comté,2020-03-24,1510,86,16
FRA-Bourgogne-Franche-Comté,2020-03-25,1569,102,16
FRA-Hauts-de-France,2020-02-26,2,1,17
FRA-Hauts-de-France,2020-03-05,74,4,17
FRA-Hauts-de-France,2020-03-09,181,15,17
FRA-Hauts-de-France,2020-03-10,222,16,17
FRA-Hauts-de-France,2020-03-12,349,20,17
FRA-Hauts-de-France,2020-03-13,397,26,17
FRA-Hauts-de-France,2020-03-14,466,29,17
FRA-Hauts-de-France,2020-03-16,587,39,17
FRA-Hauts-de-France,2020-03-17,613,46,17
FRA-Hauts-de-France,2020-03-18,668,55,17
FRA-Hauts-de-France,2020-03-19,719,69,17
FRA-Hauts-de-France,2020-03-20,759,81,17
FRA-Hauts-de-France,2020-03-21,856,91,17
FRA-Hauts-de-France,2020-03-22,943,97,17
FRA-Hauts-de-France,2020-03-23,1287,108,17
FRA-Hauts-de-France,2020-03-24,1532,123,17
FRA-Hauts-de-France,2020-03-25,1753,137,17
FRA-Grand-Est,2020-03-08,262,3,17
FRA-Grand-Est,2020-03-09,310,4,17
FRA-Grand-Est,2020-03-10,464,5,17
FRA-Grand-Est,2020-03-11,587,9,17
FRA-Grand-Est,2020-03-13,911,21,17
FRA-Grand-Est,2020-03-14,1085,24,17
FRA-Grand-Est,2020-03-15,1378,45,17
FRA-Grand-Est,2020-03-16,1543,51,17
FRA-Grand-Est,2020-03-17,1820,61,17
FRA-Grand-Est,2020-03-18,2163,120,17
FRA-Grand-Est,2020-03-19,2643,148,17
FRA-Grand-Est,2020-03-20,3006,183,17
FRA-Grand-Est,2020-03-21,3089,230,17
FRA-Grand-Est,2020-03-22,3395,252,17
FRA-Grand-Est,2020-03-23,4256,335,17
FRA-Grand-Est,2020-03-24,4922,407,17
FRA-Grand-Est,2020-03-25,5479,506,17
FRA-Normandie,2020-03-07,11,1,17
FRA-Normandie,2020-03-08,22,1,17
FRA-Normandie,2020-03-09,25,1,17
FRA-Normandie,2020-03-10,39,1,17
FRA-Normandie,2020-03-11,57,1,17
FRA-Normandie,2020-03-12,68,1,17
FRA-Normandie,2020-03-13,97,1,17
FRA-Normandie,2020-03-14,127,1,17
FRA-Normandie,2020-03-15,143,1,17
FRA-Normandie,2020-03-18,208,3,17
FRA-Normandie,2020-03-19,241,5,17
FRA-Normandie,2020-03-20,287,7,17
FRA-Normandie,2020-03-21,345,7,17
FRA-Normandie,2020-03-22,462,9,17
FRA-Normandie,2020-03-23,511,10,17
FRA-Normandie,2020-03-24,586,16,17
FRA-Normandie,2020-03-25,688,19,17
FRA-Bretagne,2020-03-11,94,1,15
FRA-Bretagne,2020-03-12,120,3,15
FRA-Bretagne,2020-03-13,157,3,15
FRA-Bretagne,2020-03-14,182,3,15
FRA-Bretagne,2020-03-15,207,3,15
FRA-Bretagne,2020-03-16,233,3,15
FRA-Bretagne,2020-03-17,247,3,15
FRA-Bretagne,2020-03-18,273,7,15
FRA-Bretagne,2020-03-19,297,10,15
FRA-Bretagne,2020-03-20,346,12,15
FRA-Bretagne,2020-03-21,359,15,15
FRA-Bretagne,2020-03-22,446,17,15
FRA-Bretagne,2020-03-23,490,23,15
FRA-Bretagne,2020-03-24,526,25,15
FRA-Bretagne,2020-03-25,603,28,15
FRA-Occitanie,2020-03-15,254,1,11
FRA-Occitanie,2020-03-16,284,3,11
FRA-Occitanie,2020-03-17,313,5,11
FRA-Occitanie,2020-03-18,389,10,11
FRA-Occitanie,2020-03-19,472,17,11
FRA-Occitanie,2020-03-20,537,23,11
FRA-Occitanie,2020-03-21,611,27,11
FRA-Occitanie,2020-03-22,671,30,11
FRA-Occitanie,2020-03-23,781,32,11
FRA-Occitanie,2020-03-24,900,40,11
FRA-Occitanie,2020-03-25,1082,46,11
FRA-Corse,2020-03-09,38,1,16
FRA-Corse,2020-03-10,42,2,16
FRA-Corse,2020-03-11,51,3,16
FRA-Corse,2020-03-12,64,3,16
FRA-Corse,2020-03-13,85,5,16
FRA-Corse,2020-03-14,106,5,16
FRA-Corse,2020-03-15,115,5,16
FRA-Corse,2020-03-16,126,7,16
FRA-Corse,2020-03-19,164,1,16
FRA-Corse,2020-03-20,168,3,16
FRA-Corse,2020-03-21,173,4,16
FRA-Corse,2020-03-22,183,6,16
FRA-Corse,2020-03-23,203,11,16
FRA-Corse,2020-03-24,218,12,16
FRA-Corse,2020-03-25,233,15,16
FRA-Corse,2020-03-26,250,21,16
DEU-Baden-Württemberg,2020-03-12,454,1,15
DEU-Baden-Württemberg,2020-03-13,454,1,15
DEU-Baden-Württemberg,2020-03-14,569,2,15
DEU-Baden-Württemberg,2020-03-15,827,3,15
DEU-Baden-Württemberg,2020-03-16,1105,3,15
DEU-Baden-Württemberg,2020-03-17,1479,2,15
DEU-Baden-Württemberg,2020-03-18,1609,2,15
DEU-Baden-Württemberg,2020-03-19,2155,6,15
DEU-Baden-Württemberg,2020-03-20,2746,10,15
DEU-Baden-Württemberg,2020-03-21,3668,16,15
DEU-Baden-Württemberg,2020-03-22,3807,21,15
DEU-Baden-Württemberg,2020-03-23,3811,21,15
DEU-Baden-Württemberg,2020-03-24,5348,30,15
DEU-Baden-Württemberg,2020-03-25,6069,37,15
DEU-Baden-Württemberg,2020-03-26,7283,56,15
DEU-Bayern,2020-03-12,500,1,15
DEU-Bayern,2020-03-13,558,1,15
DEU-Bayern,2020-03-14,681,1,15
DEU-Bayern,2020-03-15,886,4,15
DEU-Bayern,2020-03-16,1067,5,15
DEU-Bayern,2020-03-17,1109,4,15
DEU-Bayern,2020-03-18,1243,4,15
DEU-Bayern,2020-03-19,1692,8,15
DEU-Bayern,2020-03-20,2401,12,15
DEU-Bayern,2020-03-21,2960,19,15
DEU-Bayern,2020-03-22,3650,21,15
DEU-Bayern,2020-03-23,4892,26,15
DEU-Bayern,2020-03-24,5754,30,15
DEU-Bayern,2020-03-25,6558,37,15
DEU-Bayern,2020-03-26,7993,47,15
DEU-Nordrhein-Westfalen,2020-03-09,484,2,18
DEU-Nordrhein-Westfalen,2020-03-10,484,2,18
DEU-Nordrhein-Westfalen,2020-03-11,484,3,18
DEU-Nordrhein-Westfalen,2020-03-12,688,3,18
DEU-Nordrhein-Westfalen,2020-03-13,936,3,18
DEU-Nordrhein-Westfalen,2020-03-14,1154,5,18
DEU-Nordrhein-Westfalen,2020-03-15,1407,5,18
DEU-Nordrhein-Westfalen,2020-03-16,1541,5,18
DEU-Nordrhein-Westfalen,2020-03-17,2105,6,18
DEU-Nordrhein-Westfalen,2020-03-18,2372,6,18
DEU-Nordrhein-Westfalen,2020-03-19,3033,6,18
DEU-Nordrhein-Westfalen,2020-03-20,3497,6,18
DEU-Nordrhein-Westfalen,2020-03-21,3542,6,18
DEU-Nordrhein-Westfalen,2020-03-22,3545,6,18
DEU-Nordrhein-Westfalen,2020-03-23,5615,28,18
DEU-Nordrhein-Westfalen,2020-03-24,6318,33,18
DEU-Nordrhein-Westfalen,2020-03-25,7197,43,18
DEU-Nordrhein-Westfalen,2020-03-26,7924,53,18
ITA-Abruzzo,2020-03-10,38,1,17
ITA-Abruzzo,2020-03-11,38,1,17
ITA-Abruzzo,2020-03-12,84,2,17
ITA-Abruzzo,2020-03-13,89,2,17
ITA-Abruzzo,2020-03-14,112,2,17
ITA-Abruzzo,2020-03-15,137,3,17
ITA-Abruzzo,2020-03-16,176,4,17
ITA-Abruzzo,2020-03-17,229,6,17
ITA-Abruzzo,2020-03-18,263,7,17
ITA-Abruzzo,2020-03-19,385,11,17
ITA-Abruzzo,2020-03-20,449,17,17
ITA-Abruzzo,2020-03-21,529,22,17
ITA-Abruzzo,2020-03-22,587,33,17
ITA-Abruzzo,2020-03-23,663,38,17
ITA-Abruzzo,2020-03-24,689,46,17
ITA-Abruzzo,2020-03-25,813,52,17
ITA-Abruzzo,2020-03-26,946,63,17
ITA-P.A. Bolzano,2020-03-12,104,1,15
ITA-P.A. Bolzano,2020-03-13,125,2,15
ITA-P.A. Bolzano,2020-03-14,173,3,15
ITA-P.A. Bolzano,2020-03-15,204,5,15
ITA-P.A. Bolzano,2020-03-16,241,6,15
ITA-P.A. Bolzano,2020-03-17,291,8,15
ITA-P.A. Bolzano,2020-03-18,376,9,15
ITA-P.A. Bolzano,2020-03-19,436,14,15
ITA-P.A. Bolzano,2020-03-20,548,17,15
ITA-P.A. Bolzano,2020-03-21,621,20,15
ITA-P.A. Bolzano,2020-03-22,678,23,15
ITA-P.A. Bolzano,2020-03-23,724,29,15
ITA-P.A. Bolzano,2020-03-24,781,38,15
ITA-P.A. Bolzano,2020-03-25,858,43,15
ITA-P.A. Bolzano,2020-03-26,906,48,15
ITA-Calabria,2020-03-15,68,1,12
ITA-Calabria,2020-03-16,89,1,12
ITA-Calabria,2020-03-17,114,1,12
ITA-Calabria,2020-03-18,129,1,12
ITA-Calabria,2020-03-19,169,3,12
ITA-Calabria,2020-03-20,207,4,12
ITA-Calabria,2020-03-21,235,5,12
ITA-Calabria,2020-03-22,273,8,12
ITA-Calabria,2020-03-23,292,7,12
ITA-Calabria,2020-03-24,319,10,12
ITA-Calabria,2020-03-25,351,11,12
ITA-Calabria,2020-03-26,393,14,12
ITA-Campania,2020-03-11,154,1,16
ITA-Campania,2020-03-12,179,1,16
ITA-Campania,2020-03-13,220,2,16
ITA-Campania,2020-03-14,272,6,16
ITA-Campania,2020-03-15,333,9,16
ITA-Campania,2020-03-16,400,9,16
ITA-Campania,2020-03-17,460,9,16
ITA-Campania,2020-03-18,460,9,16
ITA-Campania,2020-03-19,652,17,16
ITA-Campania,2020-03-20,749,17,16
ITA-Campania,2020-03-21,844,22,16
ITA-Campania,2020-03-22,936,29,16
ITA-Campania,2020-03-23,1026,49,16
ITA-Campania,2020-03-24,1101,56,16
ITA-Campania,2020-03-25,1199,74,16
ITA-Campania,2020-03-26,1310,83,16
ITA-Emilia Romagna,2020-02-26,47,1,30
ITA-Emilia Romagna,2020-02-27,97,1,30
ITA-Emilia Romagna,2020-02-28,145,2,30
ITA-Emilia Romagna,2020-02-29,217,4,30
ITA-Emilia Romagna,2020-03-01,285,8,30
ITA-Emilia Romagna,2020-03-02,335,11,30
ITA-Emilia Romagna,2020-03-03,420,18,30
ITA-Emilia Romagna,2020-03-04,544,22,30
ITA-Emilia Romagna,2020-03-05,698,30,30
ITA-Emilia Romagna,2020-03-06,870,37,30
ITA-Emilia Romagna,2020-03-07,1010,48,30
ITA-Emilia Romagna,2020-03-08,1180,56,30
ITA-Emilia Romagna,2020-03-09,1386,70,30
ITA-Emilia Romagna,2020-03-10,1533,85,30
ITA-Emilia Romagna,2020-03-11,1739,113,30
ITA-Emilia Romagna,2020-03-12,1947,146,30
ITA-Emilia Romagna,2020-03-13,2263,201,30
ITA-Emilia Romagna,2020-03-14,2644,241,30
ITA-Emilia Romagna,2020-03-15,3093,284,30
ITA-Emilia Romagna,2020-03-16,3522,346,30
ITA-Emilia Romagna,2020-03-17,3931,393,30
ITA-Emilia Romagna,2020-03-18,4525,458,30
ITA-Emilia Romagna,2020-03-19,5214,531,30
ITA-Emilia Romagna,2020-03-20,5968,640,30
ITA-Emilia Romagna,2020-03-21,6705,715,30
ITA-Emilia Romagna,2020-03-22,7555,816,30
ITA-Emilia Romagna,2020-03-23,8535,892,30
ITA-Emilia Romagna,2020-03-24,9254,985,30
ITA-Emilia Romagna,2020-03-25,10054,1077,30
ITA-Emilia Romagna,2020-03-26,10816,1174,30
ITA-Friuli Venezia Giulia,2020-03-08,57,1,19
ITA-Friuli Venezia Giulia,2020-03-09,93,1,19
ITA-Friuli Venezia Giulia,2020-03-10,116,3,19
ITA-Friuli Venezia Giulia,2020-03-11,126,6,19
ITA-Friuli Venezia Giulia,2020-03-12,167,8,19
ITA-Friuli Venezia Giulia,2020-03-13,257,10,19
ITA-Friuli Venezia Giulia,2020-03-14,301,13,19
ITA-Friuli Venezia Giulia,2020-03-15,347,14,19
ITA-Friuli Venezia Giulia,2020-03-16,386,22,19
ITA-Friuli Venezia Giulia,2020-03-17,394,30,19
ITA-Friuli Venezia Giulia,2020-03-18,462,31,19
ITA-Friuli Venezia Giulia,2020-03-19,599,36,19
ITA-Friuli Venezia Giulia,2020-03-20,656,38,19
ITA-Friuli Venezia Giulia,2020-03-21,790,42,19
ITA-Friuli Venezia Giulia,2020-03-22,874,47,19
ITA-Friuli Venezia Giulia,2020-03-23,930,54,19
ITA-Friuli Venezia Giulia,2020-03-24,992,64,19
ITA-Friuli Venezia Giulia,2020-03-25,1139,70,19
ITA-Friuli Venezia Giulia,2020-03-26,1223,72,19
ITA-Lazio,2020-03-06,54,1,21
ITA-Lazio,2020-03-07,76,1,21
ITA-Lazio,2020-03-08,87,3,21
ITA-Lazio,2020-03-09,102,5,21
ITA-Lazio,2020-03-10,116,6,21
ITA-Lazio,2020-03-11,150,6,21
ITA-Lazio,2020-03-12,200,9,21
ITA-Lazio,2020-03-13,277,11,21
ITA-Lazio,2020-03-14,357,13,21
ITA-Lazio,2020-03-15,436,16,21
ITA-Lazio,2020-03-16,523,19,21
ITA-Lazio,2020-03-17,607,23,21
ITA-Lazio,2020-03-18,724,32,21
ITA-Lazio,2020-03-19,823,38,21
ITA-Lazio,2020-03-20,1008,43,21
ITA-Lazio,2020-03-21,1190,50,21
ITA-Lazio,2020-03-22,1383,53,21
ITA-Lazio,2020-03-23,1540,63,21
ITA-Lazio,2020-03-24,1728,80,21
ITA-Lazio,2020-03-25,1901,95,21
ITA-Lazio,2020-03-26,2096,106,21
ITA-Liguria,2020-03-03,24,1,24
ITA-Liguria,2020-03-04,26,1,24
ITA-Liguria,2020-03-05,28,3,24
ITA-Liguria,2020-03-06,32,3,24
ITA-Liguria,2020-03-07,51,4,24
ITA-Liguria,2020-03-08,78,6,24
ITA-Liguria,2020-03-09,109,7,24
ITA-Liguria,2020-03-10,141,8,24
ITA-Liguria,2020-03-11,194,8,24
ITA-Liguria,2020-03-12,274,11,24
ITA-Liguria,2020-03-13,345,17,24
ITA-Liguria,2020-03-14,463,27,24
ITA-Liguria,2020-03-15,559,33,24
ITA-Liguria,2020-03-16,667,50,24
ITA-Liguria,2020-03-17,778,60,24
ITA-Liguria,2020-03-18,887,73,24
ITA-Liguria,2020-03-19,1059,91,24
ITA-Liguria,2020-03-20,1221,119,24
ITA-Liguria,2020-03-21,1436,152,24
ITA-Liguria,2020-03-22,1665,171,24
ITA-Liguria,2020-03-23,1924,212,24
ITA-Liguria,2020-03-24,2116,231,24
ITA-Liguria,2020-03-25,2305,254,24
ITA-Liguria,2020-03-26,2567,280,24
ITA-Lombardia,2020-02-24,172,6,32
ITA-Lombardia,2020-02-25,240,9,32
ITA-Lombardia,2020-02-26,258,9,32
ITA-Lombardia,2020-02-27,403,14,32
ITA-Lombardia,2020-02-28,531,17,32
ITA-Lombardia,2020-02-29,615,23,32
ITA-Lombardia,2020-03-01,984,24,32
ITA-Lombardia,2020-03-02,1254,38,32
ITA-Lombardia,2020-03-03,1520,55,32
ITA-Lombardia,2020-03-04,1820,73,32
ITA-Lombardia,2020-03-05,2251,98,32
ITA-Lombardia,2020-03-06,2612,135,32
ITA-Lombardia,2020-03-07,3420,154,32
ITA-Lombardia,2020-03-08,4189,267,32
ITA-Lombardia,2020-03-09,5469,333,32
ITA-Lombardia,2020-03-10,5791,468,32
ITA-Lombardia,2020-03-11,7280,617,32
ITA-Lombardia,2020-03-12,8725,744,32
ITA-Lombardia,2020-03-13,9820,890,32
ITA-Lombardia,2020-03-14,11685,966,32
ITA-Lombardia,2020-03-15,13272,1218,32
ITA-Lombardia,2020-03-16,14649,1420,32
ITA-Lombardia,2020-03-17,16220,1640,32
ITA-Lombardia,2020-03-18,17713,1959,32
ITA-Lombardia,2020-03-19,19884,2168,32
ITA-Lombardia,2020-03-20,22264,2549,32
ITA-Lombardia,2020-03-21,25515,3095,32
ITA-Lombardia,2020-03-22,27206,3456,32
ITA-Lombardia,2020-03-23,28761,3776,32
ITA-Lombardia,2020-03-24,30703,4178,32
ITA-Lombardia,2020-03-25,32346,4474,32
ITA-Lombardia,2020-03-26,34889,4861,32
ITA-Marche,2020-03-02,35,1,25
ITA-Marche,2020-03-03,61,2,25
ITA-Marche,2020-03-04,84,4,25
ITA-Marche,2020-03-05,124,4,25
ITA-Marche,2020-03-06,159,4,25
ITA-Marche,2020-03-07,207,6,25
ITA-Marche,2020-03-08,272,7,25
ITA-Marche,2020-03-09,323,10,25
ITA-Marche,2020-03-10,394,13,25
ITA-Marche,2020-03-11,479,18,25
ITA-Marche,2020-03-12,592,22,25
ITA-Marche,2020-03-13,725,27,25
ITA-Marche,2020-03-14,899,36,25
ITA-Marche,2020-03-15,1133,46,25
ITA-Marche,2020-03-16,1242,57,25
ITA-Marche,2020-03-17,1371,69,25
ITA-Marche,2020-03-18,1568,92,25
ITA-Marche,2020-03-19,1737,115,25
ITA-Marche,2020-03-20,1981,137,25
ITA-Marche,2020-03-21,2153,154,25
ITA-Marche,2020-03-22,2421,184,25
ITA-Marche,2020-03-23,2569,203,25
ITA-Marche,2020-03-24,2736,231,25
ITA-Marche,2020-03-25,2934,287,25
ITA-Marche,2020-03-26,3114,310,25
ITA-Molise,2020-03-16,21,1,11
ITA-Molise,2020-03-17,25,1,11
ITA-Molise,2020-03-18,28,1,11
ITA-Molise,2020-03-19,46,2,11
ITA-Molise,2020-03-20,50,5,11
ITA-Molise,2020-03-21,61,7,11
ITA-Molise,2020-03-22,66,7,11
ITA-Molise,2020-03-23,67,7,11
ITA-Molise,2020-03-24,73,8,11
ITA-Molise,2020-03-25,73,8,11
ITA-Molise,2020-03-26,103,8,11
ITA-Piemonte,2020-03-05,108,2,22
ITA-Piemonte,2020-03-06,143,4,22
ITA-Piemonte,2020-03-07,207,5,22
ITA-Piemonte,2020-03-08,360,5,22
ITA-Piemonte,2020-03-09,350,13,22
ITA-Piemonte,2020-03-10,453,17,22
ITA-Piemonte,2020-03-11,501,21,22
ITA-Piemonte,2020-03-12,580,26,22
ITA-Piemonte,2020-03-13,840,46,22
ITA-Piemonte,2020-03-14,873,59,22
ITA-Piemonte,2020-03-15,1111,81,22
ITA-Piemonte,2020-03-16,1516,111,22
ITA-Piemonte,2020-03-17,1897,133,22
ITA-Piemonte,2020-03-18,2341,154,22
ITA-Piemonte,2020-03-19,2932,175,22
ITA-Piemonte,2020-03-20,3461,209,22
ITA-Piemonte,2020-03-21,3752,238,22
ITA-Piemonte,2020-03-22,4420,283,22
ITA-Piemonte,2020-03-23,4861,315,22
ITA-Piemonte,2020-03-24,5515,374,22
ITA-Piemonte,2020-03-25,6024,449,22
ITA-Piemonte,2020-03-26,6534,449,22
ITA-Puglia,2020-03-04,9,1,23
ITA-Puglia,2020-03-05,14,1,23
ITA-Puglia,2020-03-06,17,1,23
ITA-Puglia,2020-03-07,26,2,23
ITA-Puglia,2020-03-08,40,3,23
ITA-Puglia,2020-03-09,50,3,23
ITA-Puglia,2020-03-10,59,3,23
ITA-Puglia,2020-03-11,77,5,23
ITA-Puglia,2020-03-12,104,5,23
ITA-Puglia,2020-03-13,129,5,23
ITA-Puglia,2020-03-14,166,8,23
ITA-Puglia,2020-03-15,230,16,23
ITA-Puglia,2020-03-16,230,16,23
ITA-Puglia,2020-03-17,340,18,23
ITA-Puglia,2020-03-18,383,19,23
ITA-Puglia,2020-03-19,478,25,23
ITA-Puglia,2020-03-20,581,26,23
ITA-Puglia,2020-03-21,675,29,23
ITA-Puglia,2020-03-22,786,31,23
ITA-Puglia,2020-03-23,906,37,23
ITA-Puglia,2020-03-24,1005,44,23
ITA-Puglia,2020-03-25,1093,48,23
ITA-Puglia,2020-03-26,1182,65,23
ITA-Sardegna,2020-03-15,77,2,12
ITA-Sardegna,2020-03-16,107,2,12
ITA-Sardegna,2020-03-17,117,2,12
ITA-Sardegna,2020-03-18,134,2,12
ITA-Sardegna,2020-03-19,206,2,12
ITA-Sardegna,2020-03-20,293,2,12
ITA-Sardegna,2020-03-21,330,4,12
ITA-Sardegna,2020-03-22,339,7,12
ITA-Sardegna,2020-03-23,359,11,12
ITA-Sardegna,2020-03-24,421,15,12
ITA-Sardegna,2020-03-25,442,18,12
ITA-Sardegna,2020-03-26,494,19,12
ITA-Sicilia,2020-03-12,115,2,15
ITA-Sicilia,2020-03-13,130,2,15
ITA-Sicilia,2020-03-14,156,2,15
ITA-Sicilia,2020-03-15,188,2,15
ITA-Sicilia,2020-03-16,213,2,15
ITA-Sicilia,2020-03-17,237,3,15
ITA-Sicilia,2020-03-18,282,3,15
ITA-Sicilia,2020-03-19,340,4,15
ITA-Sicilia,2020-03-20,408,4,15
ITA-Sicilia,2020-03-21,490,6,15
ITA-Sicilia,2020-03-22,630,8,15
ITA-Sicilia,2020-03-23,721,13,15
ITA-Sicilia,2020-03-24,846,20,15
ITA-Sicilia,2020-03-25,994,25,15
ITA-Sicilia,2020-03-26,1164,33,15
ITA-Toscana,2020-03-09,208,1,18
ITA-Toscana,2020-03-10,264,1,18
ITA-Toscana,2020-03-11,320,1,18
ITA-Toscana,2020-03-12,364,5,18
ITA-Toscana,2020-03-13,470,5,18
ITA-Toscana,2020-03-14,630,6,18
ITA-Toscana,2020-03-15,781,8,18
ITA-Toscana,2020-03-16,866,14,18
ITA-Toscana,2020-03-17,1053,17,18
ITA-Toscana,2020-03-18,1330,22,18
ITA-Toscana,2020-03-19,1482,38,18
ITA-Toscana,2020-03-20,1793,47,18
ITA-Toscana,2020-03-21,2012,72,18
ITA-Toscana,2020-03-22,2277,91,18
ITA-Toscana,2020-03-23,2461,109,18
ITA-Toscana,2020-03-24,2699,129,18
ITA-Toscana,2020-03-25,2972,142,18
ITA-Toscana,2020-03-26,3226,158,18
ITA-P.A. Trento,2020-03-12,107,1,15
ITA-P.A. Trento,2020-03-13,163,2,15
ITA-P.A. Trento,2020-03-14,206,2,15
ITA-P.A. Trento,2020-03-15,378,6,15
ITA-P.A. Trento,2020-03-16,378,6,15
ITA-P.A. Trento,2020-03-17,385,7,15
ITA-P.A. Trento,2020-03-18,455,7,15
ITA-P.A. Trento,2020-03-19,523,12,15
ITA-P.A. Trento,2020-03-20,642,13,15
ITA-P.A. Trento,2020-03-21,782,28,15
ITA-P.A. Trento,2020-03-22,954,35,15
ITA-P.A. Trento,2020-03-23,1023,41,15
ITA-P.A. Trento,2020-03-24,1110,56,15
ITA-P.A. Trento,2020-03-25,1222,74,15
ITA-P.A. Trento,2020-03-26,1297,86,15
ITA-Umbria,2020-03-13,76,1,14
ITA-Umbria,2020-03-14,107,1,14
ITA-Umbria,2020-03-15,143,1,14
ITA-Umbria,2020-03-16,164,1,14
ITA-Umbria,2020-03-17,197,1,14
ITA-Umbria,2020-03-18,247,2,14
ITA-Umbria,2020-03-19,334,2,14
ITA-Umbria,2020-03-20,395,7,14
ITA-Umbria,2020-03-21,462,10,14
ITA-Umbria,2020-03-22,521,16,14
ITA-Umbria,2020-03-23,577,16,14
ITA-Umbria,2020-03-24,648,19,14
ITA-Umbria,2020-03-25,710,19,14
ITA-Umbria,2020-03-26,802,20,14
ITA-Valle d'Aosta,2020-03-11,20,1,16
ITA-Valle d'Aosta,2020-03-12,27,1,16
ITA-Valle d'Aosta,2020-03-13,28,1,16
ITA-Valle d'Aosta,2020-03-14,42,1,16
ITA-Valle d'Aosta,2020-03-15,57,1,16
ITA-Valle d'Aosta,2020-03-16,105,2,16
ITA-Valle d'Aosta,2020-03-17,136,2,16
ITA-Valle d'Aosta,2020-03-18,165,3,16
ITA-Valle d'Aosta,2020-03-19,215,6,16
ITA-Valle d'Aosta,2020-03-20,264,7,16
ITA-Valle d'Aosta,2020-03-21,313,8,16
ITA-Valle d'Aosta,2020-03-22,364,9,16
ITA-Valle d'Aosta,2020-03-23,393,12,16
ITA-Valle d'Aosta,2020-03-24,400,19,16
